Suburb,Address,Rooms,Price,Method,Type,SellerG,Date,Distance,Regionname,Propertycount,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lat,Lng
Bentleigh East,23 Manuka St,4,1580000,S,h,Buxton,3/6/2017,13.8,Southern Metropolitan,10969,3165,4,2,2,604,1950,Glen Eira,-37.91327,145.07917
Black Rock,1/565 Balcombe Rd,2,767000,SP,u,Chisholm,3/6/2017,17.3,Southern Metropolitan,2866,3193,2,1,2,206,1970,Bayside,-37.97614,145.02014
Blackburn,48 Elder St,4,1695000,S,h,Jellis,3/6/2017,13.4,Eastern Metropolitan,5713,3130,4,3,4,696,1950,Whitehorse,-37.81726,145.16061
Blackburn North,33 Charlton St,4,990000,SP,t,Noel,3/6/2017,13.4,Eastern Metropolitan,2867,3130,4,2,1,296,1950,Whitehorse,-37.8054,145.15701
Bonbeach,1/23 Bondi Rd,3,836000,S,h,Ray,3/6/2017,27,South-Eastern Metropolitan,2887,3196,3,2,2,407,1970,Kingston,-38.06257,145.1226
Boronia,12 Briar St,4,780000,SP,h,Appleby,3/6/2017,25,Eastern Metropolitan,9704,3155,4,2,2,820,1975,Knox,-37.87393,145.28858
Boronia,27 Helene Ct,4,783000,SP,h,Barry,3/6/2017,25,Eastern Metropolitan,9704,3155,4,1,3,730,1975,Knox,-37.87377,145.28688
Briar Hill,1/3 Campbell Rd,2,637000,S,u,Morrison,3/6/2017,16.1,Eastern Metropolitan,1390,3088,2,1,1,318,1980,Banyule,-37.70688,145.11791
Brighton,65A Durrant St,3,1175000,PI,h,Biggin,3/6/2017,10.5,Southern Metropolitan,10579,3186,3,1,3,284,1970,Bayside,-37.91155,145.00657
Brighton,101 Male St,3,1935000,S,h,RT,3/6/2017,10.5,Southern Metropolitan,10579,3186,3,2,1,385,1940,Bayside,-37.91068,145.00394
Brighton,6/76 Whyte St,3,897000,S,u,Buxton,3/6/2017,10.5,Southern Metropolitan,10579,3186,3,1,1,164,1970,Bayside,-37.92109,145.00088
Brighton East,3 Bown Ct,5,2000000,PI,h,Hodges,3/6/2017,10.3,Southern Metropolitan,6938,3187,5,3,2,645,1990,Bayside,-37.91818,145.01513
Brunswick,326 Barkly St,3,1435000,SP,h,Nelson,3/6/2017,5.2,Northern Metropolitan,11918,3056,3,2,0,251,1890,Moreland,-37.77588,144.95736
Brunswick,369 Barkly St,2,1315000,S,h,Nelson,3/6/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,234,1910,Moreland,-37.77539,144.95576
Brunswick,7/37 Blyth St,2,730000,S,h,Nelson,3/6/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,134,1970,Moreland,-37.76569,144.9656
Brunswick,18 Boase St,2,700000,PI,h,Nelson,3/6/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,61,2007,Moreland,-37.766,144.96076
Brunswick,34A Downs St,2,920000,S,h,Nelson,3/6/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,240,1995,Moreland,-37.75697,144.95543
Brunswick,8 Jones St,2,765000,SP,t,Jellis,3/6/2017,5.2,Northern Metropolitan,11918,3056,2,2,1,77,2007,Moreland,-37.7617,144.96406
Brunswick,102 Mitchell St,4,1400000,PI,h,Woodards,3/6/2017,5.2,Northern Metropolitan,11918,3056,4,1,2,678,1900,Moreland,-37.75967,144.97214
Brunswick East,7/2 Albion St,2,570000,S,u,McGrath,3/6/2017,4,Northern Metropolitan,5533,3057,2,1,1,0,1980,Moreland,-37.7631,144.98138
Brunswick East,271 Edward St,2,1105000,S,h,Nelson,3/6/2017,4,Northern Metropolitan,5533,3057,2,1,2,173,1890,Moreland,-37.77524,144.97529
Burwood,2/107 Station St,2,700000,S,u,Buxton,3/6/2017,10.4,Southern Metropolitan,5678,3125,2,1,1,251,1975,Whitehorse,-37.84738,145.11997
Burwood East,18 Hale Ct,4,1032000,S,h,Barry,3/6/2017,14.7,Eastern Metropolitan,4048,3151,4,2,2,599,1960,Whitehorse,-37.848,145.14165
Cairnlea,2 Woodsdale Ct,4,821000,PI,h,Sweeney,3/6/2017,14.8,Western Metropolitan,2674,3023,4,2,2,638,2009,Brimbank,-37.76189,144.78517
Camberwell,64 Glyndon Rd,4,3050000,S,h,Jellis,3/6/2017,7.7,Southern Metropolitan,8920,3124,4,2,2,984,1930,Boroondara,-37.84,145.07853
Canterbury,2/42 Faversham Rd,2,850000,PI,u,Fletchers,3/6/2017,8.4,Southern Metropolitan,3265,3126,2,1,1,116,1960,Boroondara,-37.82012,145.08526
Carnegie,135 Leila Rd,3,1570000,S,h,hockingstuart,3/6/2017,10.1,Southern Metropolitan,7822,3163,3,2,2,602,1970,Glen Eira,-37.90248,145.05943
Carnegie,1/52 Leila Rd,3,1275000,S,u,Woodards,3/6/2017,10.1,Southern Metropolitan,7822,3163,3,2,2,750,1984,Glen Eira,-37.90092,145.04924
Carnegie,163 Oakleigh Rd,3,1435000,S,h,Gary,3/6/2017,10.1,Southern Metropolitan,7822,3163,3,2,2,430,1938,Glen Eira,-37.90008,145.06187
Carnegie,1/91 Truganini Rd,2,620000,PI,u,Ray,3/6/2017,10.1,Southern Metropolitan,7822,3163,2,1,2,158,1970,Glen Eira,-37.89267,145.05474
Caroline Springs,6 Alma La,3,600000,S,h,Barry,3/6/2017,14.8,Western Metropolitan,7719,3023,3,1,3,406,2005,Melton,-37.72484,144.74296
Carrum,14 Parkside Bvd,2,529000,S,u,Buxton,3/6/2017,31.2,South-Eastern Metropolitan,1989,3197,2,1,1,199,1970,Kingston,-38.07938,145.13227
Carrum,3 Walkers Rd,4,845000,PI,h,Buxton,3/6/2017,31.2,South-Eastern Metropolitan,1989,3197,4,2,2,633,1930,Kingston,-38.0781,145.12429
Caulfield,2/218 Kambrook Rd,2,650000,VB,u,McGrath,3/6/2017,8.7,Southern Metropolitan,2379,3162,2,2,1,0,2010,Glen Eira,-37.88776,145.03364
Caulfield North,3/19 Hawthorn Rd,1,350000,PI,u,hockingstuart,3/6/2017,7.8,Southern Metropolitan,6923,3161,1,1,1,0,1960,Glen Eira,-37.8681,145.02576
Caulfield North,1/41 Narong Rd,2,665000,S,u,Woodards,3/6/2017,7.8,Southern Metropolitan,6923,3161,2,1,1,0,1970,Glen Eira,-37.86827,145.02113
Chadstone,3/3 Inga Ct,2,674000,S,h,Buxton,3/6/2017,11.7,Southern Metropolitan,3582,3148,2,1,1,218,1980,Monash,-37.88093,145.10574
Chelsea,5/11 Bath St,2,525000,PI,u,hockingstuart,3/6/2017,27,South-Eastern Metropolitan,3906,3196,2,1,1,506,2011,Kingston,-38.05304,145.1151
Chelsea,30 Mulkarra Dr,3,840000,S,h,Ray,3/6/2017,27,South-Eastern Metropolitan,3906,3196,3,2,2,534,1975,Kingston,-38.04683,145.1261
Cheltenham,1/31 Cavanagh St,2,745000,S,t,Ray,3/6/2017,17.9,Southern Metropolitan,9758,3192,2,1,2,359,1991,Kingston,-37.96342,145.06516
Cheltenham,19 Shipston Rd,3,1240000,S,h,O'Brien,3/6/2017,17.9,Southern Metropolitan,9758,3192,3,1,4,605,1960,Kingston,-37.97161,145.07036
Cheltenham,4/59 Wilson St,2,850000,S,u,C21,3/6/2017,17.9,Southern Metropolitan,9758,3192,2,1,2,0,1970,Kingston,-37.96021,145.05938
Clayton,18 Renver Rd,3,1300000,SA,h,Buxton,3/6/2017,16.7,South-Eastern Metropolitan,5837,3168,3,1,2,725,1970,Monash,-37.91865,145.14341
Coburg,1/185 Moreland Rd,3,690000,SP,t,Nelson,3/6/2017,6.7,Northern Metropolitan,11204,3058,3,1,1,64,2011,Moreland,-37.75535,144.96481
Coburg,44 Saunders St,3,1600000,S,h,Raine,3/6/2017,6.7,Northern Metropolitan,11204,3058,3,2,2,737,1930,Moreland,-37.75107,144.95112
Coburg North,4 Blanche Ct,3,690000,S,h,Brad,3/6/2017,6.7,Northern Metropolitan,3445,3058,3,1,2,479,1980,Moreland,-37.73251,144.98178
Collingwood,226/3 Hoddle St,2,561000,S,u,Raine,3/6/2017,2,Northern Metropolitan,4553,3066,2,2,2,3701,2005,Yarra,-37.80896,144.9911
Collingwood,24 Mater St,2,1025000,SP,h,Jellis,3/6/2017,2,Northern Metropolitan,4553,3066,3,2,1,108,2005,Yarra,-37.79531,144.9863
Craigieburn,2 Benston St,4,725000,S,h,@Realty,3/6/2017,20.6,Northern Metropolitan,15510,3064,4,2,3,854,1950,Hume,-37.59908,144.93954
Craigieburn,195 Newbury Bvd,4,667000,S,h,Ray,3/6/2017,20.6,Northern Metropolitan,15510,3064,4,2,2,480,2012,Hume,-37.57201,144.90897
Dandenong,8 Trende St,3,678000,S,h,Ray,3/6/2017,24.7,South-Eastern Metropolitan,10894,3175,3,1,2,624,1970,Greater Dandenong,-37.97806,145.20432
Dandenong North,7 Fletcher Rd,3,595000,S,h,C21,3/6/2017,24.7,South-Eastern Metropolitan,8322,3175,3,1,1,530,1970,Greater Dandenong,-37.96006,145.22094
Dandenong North,1/4 Rhoden Ct,2,305000,SP,u,Barry,3/6/2017,24.7,South-Eastern Metropolitan,8322,3175,2,1,1,141,1980,Greater Dandenong,-37.95431,145.20899
Dingley Village,138 Howard Rd,3,816000,S,h,Buxton,3/6/2017,22.2,South-Eastern Metropolitan,3940,3172,3,2,2,533,1980,Kingston,-37.986,145.12035
Doncaster,33 Clay Dr,4,2600000,SP,h,Barry,3/6/2017,12.4,Eastern Metropolitan,9028,3108,4,4,2,1072,1960,Manningham,-37.79094,145.12733
Doncaster,21 Hampshire Rd,3,1360000,SP,h,Woodards,3/6/2017,12.4,Eastern Metropolitan,9028,3108,3,1,2,647,1965,Manningham,-37.79436,145.13869
Doncaster,34 Henry St,5,1600000,PI,h,Barry,3/6/2017,12.4,Eastern Metropolitan,9028,3108,5,2,2,757,1980,Manningham,-37.77536,145.13163
Doncaster East,11 Huntingfield Dr,4,1662000,S,h,Jellis,3/6/2017,14.3,Eastern Metropolitan,10999,3109,4,2,2,785,1980,Manningham,-37.7738,145.16712
Doveton,24 Betula St,3,545000,SP,h,O'Brien,3/6/2017,28.8,South-Eastern Metropolitan,3533,3177,3,1,1,700,1960,Casey,-37.99095,145.2316
Eaglemont,2/12 Ashby Gr,2,750000,PI,u,Nelson,3/6/2017,8.9,Eastern Metropolitan,1651,3084,2,1,1,112,1960,Banyule,-37.76689,145.05206
Elsternwick,5/30 College St,2,716000,S,h,hockingstuart,3/6/2017,7.2,Southern Metropolitan,4898,3185,2,1,1,0,1970,Glen Eira,-37.89438,145.00851
Elsternwick,6/26 Parkside St,2,975000,SP,u,Gary,3/6/2017,7.2,Southern Metropolitan,4898,3185,2,1,1,1764,1970,Glen Eira,-37.8879,145.01198
Elwood,4/193 Brighton Rd,2,480000,S,u,McGrath,3/6/2017,7.2,Southern Metropolitan,8989,3184,2,1,1,1210,1968,Port Phillip,-37.8785,144.99316
Elwood,6/229 Brighton Rd,2,696750,S,u,Chisholm,3/6/2017,7.2,Southern Metropolitan,8989,3184,2,1,1,0,1930,Port Phillip,-37.88094,144.99471
Elwood,108/35 Ormond Rd,1,420000,VB,u,Chisholm,3/6/2017,7.2,Southern Metropolitan,8989,3184,1,1,1,1192,2009,Port Phillip,-37.88306,144.9841
Elwood,3/44 Wave St,2,695500,SP,u,Chisholm,3/6/2017,7.2,Southern Metropolitan,8989,3184,2,1,1,887,1973,Port Phillip,-37.88349,144.98699
Epping,11 Grimwade Ct,3,540000,S,h,R&H,3/6/2017,19.6,Northern Metropolitan,10926,3076,3,1,4,699,1988,Whittlesea,-37.65105,145.04613
Epping,6 Letchworth Pl,3,620000,S,h,Harcourts,3/6/2017,19.6,Northern Metropolitan,10926,3076,3,1,2,606,1975,Whittlesea,-37.64954,145.03648
Epping,52 Shields St,4,650000,S,h,Harcourts,3/6/2017,19.6,Northern Metropolitan,10926,3076,4,2,2,469,2010,Whittlesea,-37.6248,145.01032
Essendon,24 Butler St,3,1025000,S,h,Nelson,3/6/2017,7.5,Western Metropolitan,9264,3040,3,2,2,203,2016,Moonee Valley,-37.75582,144.91061
Essendon,27 Miller St,3,1320000,S,h,Rendina,3/6/2017,7.5,Western Metropolitan,9264,3040,3,2,1,276,1910,Moonee Valley,-37.75126,144.89558
Essendon,1/10 Schofield St,3,786000,S,u,Nelson,3/6/2017,7.5,Western Metropolitan,9264,3040,3,2,1,138,1982,Moonee Valley,-37.75284,144.90975
Essendon,35 Washington St,5,2210000,S,h,Brad,3/6/2017,7.5,Western Metropolitan,9264,3040,5,3,2,590,1880,Moonee Valley,-37.75511,144.90935
Fawkner,108 Argyle St,3,700000,S,h,Nelson,3/6/2017,13.1,Northern Metropolitan,5070,3060,3,2,2,400,1960,Moreland,-37.71693,144.96527
Fawkner,42 Denys St,3,712000,S,h,Ray,3/6/2017,13.1,Northern Metropolitan,5070,3060,3,1,2,603,1960,Moreland,-37.70037,144.97007
Fawkner,16 Lynch Rd,3,775000,S,h,hockingstuart,3/6/2017,13.1,Northern Metropolitan,5070,3060,3,1,2,621,1960,Moreland,-37.71193,144.974
Flemington,36 Wellington St,4,2268000,S,h,Nelson,3/6/2017,3.4,Northern Metropolitan,3593,3031,4,2,2,616,1888,Moonee Valley,-37.78474,144.9322
Frankston,24 Victoria Pde,3,700000,S,h,O'Brien,3/6/2017,38,South-Eastern Metropolitan,17055,3199,3,1,2,593,1960,Frankston,-38.15517,145.12705
Frankston North,1 Monterey Bvd,3,452000,SP,h,Ray,3/6/2017,36.9,Eastern Victoria,2500,3200,3,1,0,624,1962,Frankston,-38.1187,145.14973
Glen Iris,9 Summerhill Rd,3,1890000,S,h,J,3/6/2017,7.3,Southern Metropolitan,10412,3146,3,1,2,554,1925,Boroondara,-37.84949,145.07726
Glen Waverley,91 Orchard St,4,1750000,S,h,Harcourts,3/6/2017,16.7,Eastern Metropolitan,15321,3150,4,1,2,655,1970,Monash,-37.87173,145.15267
Glen Waverley,1/8 Short St,2,1100000,S,u,Ray,3/6/2017,16.7,Eastern Metropolitan,15321,3150,2,1,1,258,1980,Monash,-37.88245,145.15982
Glenroy,16 Heather Ct,3,695000,S,h,Purplebricks,3/6/2017,11.2,Northern Metropolitan,8870,3046,3,1,2,649,1955,Moreland,-37.69777,144.91952
Greensborough,5 Cam St,3,817000,S,h,Ray,3/6/2017,16.1,Northern Metropolitan,8524,3088,3,2,1,610,1970,Banyule,-37.71437,145.10112
Greenvale,1 Chester Cl,3,680000,S,h,Barry,3/6/2017,20.4,Northern Metropolitan,4864,3059,3,2,1,650,1990,Hume,-37.64049,144.8846
Greenvale,7 Murray Ct,5,1170000,S,h,Barry,3/6/2017,20.4,Northern Metropolitan,4864,3059,5,3,5,1750,1990,Hume,-37.65439,144.89113
Greenvale,23 Wallace Dr,5,830000,SP,h,RW,3/6/2017,20.4,Northern Metropolitan,4864,3059,5,4,5,602,2001,Hume,-37.65039,144.89948
Hadfield,20 Lockley St,3,827000,S,h,Brad,3/6/2017,11.2,Northern Metropolitan,2606,3046,3,1,2,676,1960,Moreland,-37.70328,144.94161
Hadfield,2/126 Middle St,3,627000,S,t,Stockdale,3/6/2017,11.2,Northern Metropolitan,2606,3046,3,2,2,0,2013,Moreland,-37.70903,144.93995
Hallam,196 Princes Hwy,3,680000,S,h,Jim,3/6/2017,32.3,South-Eastern Metropolitan,3728,3803,3,1,2,795,1970,Casey,-38.00533,145.26907
Hawthorn,3/150 Barkers Rd,3,690000,S,u,Peter,3/6/2017,5.3,Southern Metropolitan,11308,3122,3,1,1,1396,1965,Boroondara,-37.81415,145.03082
Hawthorn,8/9 Coppin Gr,2,1022000,S,u,Jellis,3/6/2017,5.3,Southern Metropolitan,11308,3122,2,1,1,2267,1930,Boroondara,-37.82193,145.01749
Hawthorn,17 Fairview St,5,5510000,S,h,RT,3/6/2017,5.3,Southern Metropolitan,11308,3122,5,2,5,820,1971,Boroondara,-37.83031,145.02973
Hawthorn,49 Grove Rd,4,3335000,S,h,Kay,3/6/2017,5.3,Southern Metropolitan,11308,3122,4,2,2,371,1890,Boroondara,-37.81474,145.02609
Hawthorn,14/36 Lisson Gr,1,560000,S,u,Kay,3/6/2017,5.3,Southern Metropolitan,11308,3122,1,1,1,0,1970,Boroondara,-37.82694,145.03094
Hawthorn,2 Scott St,2,1790000,S,h,Marshall,3/6/2017,5.3,Southern Metropolitan,11308,3122,2,2,2,460,1958,Boroondara,-37.83432,145.04152
Hawthorn,6/15 Shakespeare Gr,2,805000,S,u,Jellis,3/6/2017,5.3,Southern Metropolitan,11308,3122,2,1,1,0,1965,Boroondara,-37.82258,145.0193
Hawthorn East,22 Caroline St,3,1875000,S,h,Jellis,3/6/2017,6.2,Southern Metropolitan,6482,3123,3,2,1,282,1890,Boroondara,-37.82911,145.04531
Hawthorn East,2 Fairmount Rd,4,2320000,S,h,RT,3/6/2017,6.2,Southern Metropolitan,6482,3123,4,2,2,528,1980,Boroondara,-37.83539,145.0431
Hawthorn East,2/859 Toorak Rd,3,1465000,S,t,Jellis,3/6/2017,6.2,Southern Metropolitan,6482,3123,3,2,2,265,2010,Boroondara,-37.84506,145.05246
Heathmont,14/270 Canterbury Rd,3,701000,SP,t,Philip,3/6/2017,21.3,Eastern Metropolitan,3794,3135,3,2,2,173,2009,Maroondah,-37.8327,145.2348
Heidelberg Heights,79 Bamfield Rd,3,885000,VB,h,Miles,3/6/2017,8.8,Eastern Metropolitan,2947,3081,3,1,1,592,1960,Banyule,-37.73736,145.05603
Hillside,4 Whitmore Pl,3,485000,SP,h,Brad,3/6/2017,18,Western Metropolitan,5556,3037,3,2,1,453,1997,Melton,-37.68811,144.74999
Hoppers Crossing,22 Strang St,3,555500,S,h,hockingstuart,3/6/2017,18.4,Western Metropolitan,13830,3029,3,2,1,557,1971,Wyndham,-37.87498,144.69617
Ivanhoe,6/40 Magnolia Rd,3,910000,S,u,Miles,3/6/2017,7.8,Eastern Metropolitan,5549,3079,3,2,1,0,2006,Banyule,-37.75822,145.05056
Ivanhoe,1/12 Thoresby Gr,3,1300000,PI,h,Nelson,3/6/2017,7.8,Eastern Metropolitan,5549,3079,3,2,2,334,2005,Banyule,-37.76538,145.04964
Ivanhoe East,6 Oakdene Pl,3,2525000,VB,h,Miles,3/6/2017,7.8,Eastern Metropolitan,1554,3079,3,2,1,805,1930,Banyule,-37.7714,145.05963
Keilor Park,610 Fullarton Rd,3,670000,SA,h,Nelson,3/6/2017,10.4,Western Metropolitan,1119,3042,3,1,2,647,1975,Brimbank,-37.72544,144.85259
Kensington,53 Rankins Rd,2,990000,SP,h,Nelson,3/6/2017,3.4,Northern Metropolitan,5263,3031,2,1,0,165,1930,Melbourne,-37.7902,144.93192
Kew,3/234 Cotham Rd,2,630000,S,u,Lindellas,3/6/2017,5.4,Southern Metropolitan,10331,3101,2,1,1,1037,1960,Boroondara,-37.80897,145.04759
Kew,3/26 Edgevale Rd,2,942000,S,t,hockingstuart,3/6/2017,5.4,Southern Metropolitan,10331,3101,2,1,1,0,1975,Boroondara,-37.81439,145.04237
Kew,1/321 High St,1,515000,S,u,Marshall,3/6/2017,5.4,Southern Metropolitan,10331,3101,1,1,1,0,1900,Boroondara,-37.80468,145.03614
Kew,3/29 Mary St,2,672000,S,u,Nelson,3/6/2017,5.4,Southern Metropolitan,10331,3101,2,1,1,710,1960,Boroondara,-37.8055,145.038
Kew East,11 Arden Ct,4,2162000,S,h,Jellis,3/6/2017,7.3,Southern Metropolitan,2671,3102,4,2,3,794,1950,Boroondara,-37.79172,145.05863
Kew East,7 Riverside Dr,3,2260000,S,h,Jellis,3/6/2017,7.3,Southern Metropolitan,2671,3102,3,2,4,753,1937,Boroondara,-37.79017,145.06381
Keysborough,2 Eildon Dr,4,745000,S,h,C21,3/6/2017,25.2,South-Eastern Metropolitan,8459,3173,4,2,1,624,1969,Greater Dandenong,-37.9887,145.16158
Kingsbury,101 The Fairway,4,800001,SP,h,Purplebricks,3/6/2017,12.1,Northern Metropolitan,1414,3083,4,1,2,467,1970,Darebin,-37.7126,145.02996
Lalor,4 Casey Dr,3,521000,S,h,Ray,3/6/2017,16.3,Northern Metropolitan,8279,3075,3,1,2,589,1975,Whittlesea,-37.67056,145.03698
Malvern,6/36 Johnstone St,2,592000,S,u,Gary,3/6/2017,5.9,Southern Metropolitan,4675,3144,2,1,1,0,1977,Stonnington,-37.86824,145.03504
Malvern East,51 Tooronga Rd,3,1780000,S,h,Marshall,3/6/2017,8.4,Southern Metropolitan,8801,3145,3,2,2,580,1930,Stonnington,-37.8683,145.03909
Maribyrnong,2/6 Horizon Dr,2,585000,S,u,Brad,3/6/2017,4.3,Western Metropolitan,4918,3032,2,2,2,37000,2004,Maribyrnong,-37.77518,144.89254
Maribyrnong,11 Maireana St,4,1085000,SP,h,Biggin,3/6/2017,4.3,Western Metropolitan,4918,3032,4,2,2,238,2007,Maribyrnong,-37.7833,144.89717
Melton South,1 Tamar Dr,4,355000,S,h,Raine,3/6/2017,29.8,Western Victoria,4718,3338,4,2,1,766,1980,Melton,-37.69791,144.5807
Melton West,2 Fairbank Pl,5,355000,S,h,Raine,3/6/2017,31.7,Northern Victoria,6065,3337,5,2,2,666,1976,Melton,-37.67523,144.55833
Mentone,2/68 Naples Rd,2,800000,SP,t,Hodges,3/6/2017,20,South-Eastern Metropolitan,6162,3194,2,1,1,0,1980,Kingston,-37.98937,145.06723
Mentone,70 Voltri St,3,885000,S,h,hockingstuart,3/6/2017,20,South-Eastern Metropolitan,6162,3194,3,1,2,530,1980,Kingston,-37.97584,145.08107
Middle Park,67 McGregor St,3,2010000,S,h,Cayzer,3/6/2017,3,Southern Metropolitan,2019,3206,3,1,0,207,1890,Port Phillip,-37.85356,144.96415
Middle Park,204 Page St,6,5600000,PI,h,Marshall,3/6/2017,3,Southern Metropolitan,2019,3206,6,4,2,472,1915,Port Phillip,-37.85231,144.96373
Mill Park,4 Carlita Cl,4,732000,S,h,Harcourts,3/6/2017,17.9,Northern Metropolitan,10529,3082,3,2,1,808,1980,Whittlesea,-37.67348,145.06982
Mill Park,7 Eaglet Ct,4,720000,S,h,Harcourts,3/6/2017,17.9,Northern Metropolitan,10529,3082,4,2,3,649,1985,Whittlesea,-37.67681,145.06414
Mill Park,6 Parklea Ct,3,556500,S,h,LJ,3/6/2017,17.9,Northern Metropolitan,10529,3082,3,1,2,526,1985,Whittlesea,-37.67561,145.05641
Montmorency,4/435 Main Rd,3,569000,S,u,Nelson,3/6/2017,16.2,Eastern Metropolitan,3891,3094,3,1,2,280,1987,Banyule,-37.73103,145.13404
Moonee Ponds,36 Aberfeldie St,3,1850000,SP,h,McDonald,3/6/2017,6.2,Western Metropolitan,6232,3039,3,2,2,596,1950,Moonee Valley,-37.76086,144.90497
Moonee Ponds,26 Scotia St,2,760000,PI,h,Barry,3/6/2017,6.2,Western Metropolitan,6232,3039,2,1,0,251,1980,Moonee Valley,-37.76856,144.90577
Moorabbin,2 Matilda Rd,3,1090500,S,h,Woodards,3/6/2017,14.3,Southern Metropolitan,2555,3189,3,2,2,347,1955,Kingston,-37.94274,145.05783
Mooroolbark,188 Cardigan Rd,5,872000,SP,h,Max,3/6/2017,26.5,Eastern Victoria,8280,3138,5,2,2,1254,1980,Yarra Ranges,-37.79026,145.33738
Mooroolbark,32 Churchill Dr,3,730000,SP,h,Fletchers,3/6/2017,26.5,Eastern Victoria,8280,3138,3,2,2,947,1978,Yarra Ranges,-37.76517,145.3298
Mordialloc,4/186 Beach Rd,1,519000,S,u,Thomson,3/6/2017,21.5,South-Eastern Metropolitan,3650,3195,1,1,1,0,1970,Kingston,-38.00508,145.08189
Mordialloc,1/6 Krone St,4,1170000,S,t,hockingstuart,3/6/2017,21.5,South-Eastern Metropolitan,3650,3195,4,2,2,312,2004,Kingston,-38.002,145.08916
Mount Waverley,3/593 High Street Rd,2,572000,S,u,Ray,3/6/2017,14.2,Eastern Metropolitan,13366,3149,2,1,1,173,1970,Monash,-37.87142,145.14503
Mount Waverley,2/36 Swayfield Rd,3,1011000,S,t,McGrath,3/6/2017,14.2,Eastern Metropolitan,13366,3149,3,2,2,297,2001,Monash,-37.8605,145.12853
Niddrie,61 Nolan St,4,1337000,S,h,Barry,3/6/2017,10.4,Western Metropolitan,2291,3042,4,2,2,650,1955,Moonee Valley,-37.74103,144.88496
North Melbourne,22 Melrose St,2,970000,S,h,JMRE,3/6/2017,1.8,Northern Metropolitan,6821,3051,2,1,0,102,1900,Melbourne,-37.79489,144.94207
Northcote,44 Bent St,3,1232000,S,h,Nelson,3/6/2017,5.3,Northern Metropolitan,11364,3070,3,1,1,352,1900,Darebin,-37.76708,144.99624
Oak Park,24 Vincent St,4,1138000,SA,h,Nelson,3/6/2017,11.2,Northern Metropolitan,2651,3046,4,2,2,697,1960,Moreland,-37.72001,144.91683
Oakleigh East,41 Clayton Rd,2,1114000,S,h,Ray,3/6/2017,12.3,Southern Metropolitan,2547,3166,2,1,1,703,1960,Monash,-37.90241,145.12378
Oakleigh East,3/1 Inga St,3,740000,S,u,Buxton,3/6/2017,12.3,Southern Metropolitan,2547,3166,3,1,1,211,2004,Monash,-37.89941,145.11523
Oakleigh South,5 Ellesmere St,4,1120000,S,h,Buxton,3/6/2017,15.5,South-Eastern Metropolitan,3692,3167,4,2,2,564,1975,Kingston,-37.93543,145.08408
Ormond,8/17 Arnott St,1,280000,SP,u,Thomson,3/6/2017,11.4,Southern Metropolitan,3578,3204,1,1,1,821,1975,Glen Eira,-37.90296,145.04637
Ormond,301/437 North Rd,2,485000,SP,u,Gary,3/6/2017,11.4,Southern Metropolitan,3578,3204,2,1,1,0,2012,Glen Eira,-37.90335,145.03718
Parkdale,22 Booth St,3,1315000,SP,h,Buxton,3/6/2017,21.5,South-Eastern Metropolitan,5087,3195,3,2,2,627,1950,Kingston,-37.99544,145.08727
Parkville,401/228 The Avenue,3,1770000,S,u,Woodards,3/6/2017,1.8,Northern Metropolitan,2309,3052,3,2,1,2431,1999,Melbourne,-37.78212,144.95755
Port Melbourne,120/1 Graham St,3,1725000,PI,u,Marshall,3/6/2017,3.5,Southern Metropolitan,8648,3207,3,2,2,0,2000,Port Phillip,-37.8429,144.94487
Port Melbourne,409/216 Rouse St,2,665000,SP,u,Cayzer,3/6/2017,3.5,Southern Metropolitan,8648,3207,2,2,1,1472,2010,Port Phillip,-37.84096,144.93791
Prahran,37 Charles St,3,1400000,VB,h,Jellis,3/6/2017,4.6,Southern Metropolitan,7717,3181,3,2,0,145,1880,Stonnington,-37.84957,144.9889
Preston,1 Bellarine St,5,1400000,PI,h,hockingstuart,3/6/2017,8.4,Northern Metropolitan,14577,3072,5,2,2,558,1925,Darebin,-37.73472,144.99658
Preston,121 Murray Rd,4,830000,PI,h,Love,3/6/2017,8.4,Northern Metropolitan,14577,3072,4,1,2,540,1965,Darebin,-37.73935,145.01517
Preston,145 Murray Rd,3,881000,S,h,Love,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,1,2,470,1930,Darebin,-37.73912,145.01298
Preston,2/7 Oak St,3,660000,S,u,Nelson,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,1,1,234,1995,Darebin,-37.73506,145.03169
Preston,202 Raglan St,3,945000,S,h,McGrath,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,1,2,349,1940,Darebin,-37.74946,145.00875
Preston,8 Scotia St,3,1210000,S,h,Nelson,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,2,2,515,1920,Darebin,-37.74794,144.99111
Preston,34 Showers St,3,970000,S,h,Nelson,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,1,1,345,1950,Darebin,-37.74818,144.99825
Preston,42 Tyler St,3,725000,S,h,Barry,3/6/2017,8.4,Northern Metropolitan,14577,3072,3,1,2,590,1950,Darebin,-37.73314,145.03437
